date_sold,price,suburb,city_name,state,lat,lon,bedrooms,property_type,loc_pid,lga_pid,LGA_Name
2/19/2020,347000,Melton West,Melbourne,VIC,-37.66434995,144.571157,3,house,VIC1638,VIC176,Melton
2/19/2020,470000,Melton West,Melbourne,VIC,-37.68641454,144.5539681,4,house,VIC1638,VIC176,Melton
2/19/2020,733000,Bayswater,Melbourne,VIC,-37.836667,145.285606,4,house,VIC173,VIC128,Knox
2/19/2020,733000,Bayswater,Melbourne,VIC,-37.836667,145.285606,4,house,VIC173,VIC128,Maroondah
2/19/2020,433000,Melbourne,Melbourne,VIC,-37.80903594,144.9610528,2,unit,VIC1634,VIC107,Melbourne
2/19/2020,615000,Tarneit,Melbourne,VIC,-37.838346,144.671047,5,house,VIC2453,VIC95,Wyndham
2/19/2020,495000,Essendon,Melbourne,VIC,-37.740768,144.898852,2,unit,VIC877,VIC121,Moonee
2/19/2020,498500,Tarneit,Melbourne,VIC,-37.844197,144.65814,3,house,VIC2453,VIC95,Wyndham
2/19/2020,1657000,Brighton East,Melbourne,VIC,-37.915036,145.008886,4,townhouse,VIC337,VIC116,Bayside
2/19/2020,800000,Ferntree Gully,Melbourne,VIC,-37.884881,145.298622,5,house,VIC908,VIC128,Knox
2/19/2020,565000,Pakenham,Melbourne,VIC,-38.076079,145.483079,4,house,VIC2023,VIC161,Cardinia
2/19/2020,527000,Narre Warren,Melbourne,VIC,-38.00818,145.304045,3,house,VIC1889,VIC127,Casey
2/19/2020,1100000,Toorak,Melbourne,VIC,-37.841319,145.006001,3,unit,VIC2550,VIC109,Stonnington
2/19/2020,659950,Whittlesea,Melbourne,VIC,-37.50402785,145.1108732,4,house,VIC2778,VIC114,Whittlesea
2/19/2020,600000,Mooroolbark,Melbourne,VIC,-37.78912611,145.309866,3,house,VIC1749,VIC129,Yarra
2/19/2020,496000,Frankston,Melbourne,VIC,-38.14644704,145.1424766,3,house,VIC939,VIC88,Frankston
2/19/2020,615000,Rye,Melbourne,VIC,-38.386641,144.793533,3,house,VIC2222,VIC125,Mornington
2/19/2020,670000,Frankston,Melbourne,VIC,-38.170821,145.153231,3,house,VIC939,VIC88,Frankston
2/19/2020,440000,Mernda,Melbourne,VIC,-37.61317356,145.093796,3,townhouse,VIC1653,VIC114,Whittlesea
2/19/2020,650000,Frankston,Melbourne,VIC,-38.145822,145.161769,3,house,VIC939,VIC88,Frankston
2/19/2020,680000,St Kilda,Melbourne,VIC,-37.85774455,144.9813227,2,unit,VIC2346,VIC107,Port
2/19/2020,380000,St Kilda,Melbourne,VIC,-37.86179684,144.9851293,1,unit,VIC2346,VIC107,Port
2/19/2020,345000,Brunswick East,Melbourne,VIC,-37.77210085,144.9718896,1,unit,VIC362,VIC131,Moreland
2/19/2020,490000,Pakenham,Melbourne,VIC,-38.05821905,145.4614352,4,house,VIC2023,VIC161,Cardinia
2/19/2020,871000,Berwick,Melbourne,VIC,-38.03179603,145.3512848,4,house,VIC224,VIC127,Casey
2/19/2020,2400000,Hawthorn,Melbourne,VIC,-37.81755525,145.0193077,4,house,VIC1143,VIC167,Boroondara
2/19/2020,430000,Cranbourne,Melbourne,VIC,-38.099575,145.268542,3,house,VIC661,VIC127,Casey
2/19/2020,1900000,Glen Waverley,Melbourne,VIC,-37.884543,145.165774,5,house,VIC1004,VIC104,Whitehorse
2/19/2020,790000,Seaford,Melbourne,VIC,-38.10022,145.130742,4,house,VIC2253,VIC88,Kingston
2/19/2020,790000,Seaford,Melbourne,VIC,-38.10022,145.130742,4,house,VIC2253,VIC88,Frankston
2/19/2020,982750,Berwick,Melbourne,VIC,-38.01329386,145.331023,4,house,VIC224,VIC127,Casey
2/19/2020,750000,Malvern,Melbourne,VIC,-37.85137226,145.0361326,2,unit,VIC1581,VIC109,Stonnington
2/19/2020,433000,Melbourne,Melbourne,VIC,-37.80903594,144.9610528,2,unit,VIC1634,VIC107,Port
2/19/2020,576000,St Kilda,Melbourne,VIC,-37.86104755,144.9840541,2,unit,VIC2346,VIC107,Port
2/19/2020,4150000,Clifton Hill,Melbourne,VIC,-37.790493,144.989608,4,house,VIC572,VIC115,Yarra
2/19/2020,720000,Elwood,Melbourne,VIC,-37.874551,144.983061,2,unit,VIC860,VIC107,Port
2/19/2020,1900000,Glen Waverley,Melbourne,VIC,-37.884543,145.165774,5,house,VIC1004,VIC104,Monash
2/19/2020,1760000,Lower Plenty,Melbourne,VIC,-37.739084,145.133452,5,house,VIC1542,VIC165,Banyule
2/19/2020,520000,Cranbourne,Melbourne,VIC,-38.093464,145.288444,3,house,VIC661,VIC127,Casey
2/19/2020,765000,Mooroolbark,Melbourne,VIC,-37.764661,145.327174,3,house,VIC1749,VIC129,Yarra
2/19/2020,545000,Tarneit,Melbourne,VIC,-37.82827123,144.6726501,4,house,VIC2453,VIC95,Wyndham
2/19/2020,677000,Deer Park,Melbourne,VIC,-37.773367,144.768233,3,house,VIC725,VIC168,Brimbank
2/19/2020,958000,Mitcham,Melbourne,VIC,-37.82551035,145.2089609,3,house,VIC1700,VIC136,Whitehorse
2/19/2020,845000,Heidelberg,Melbourne,VIC,-37.75545108,145.0649503,3,townhouse,VIC1159,VIC165,Banyule
2/19/2020,210000,Carlton,Melbourne,VIC,-37.793159,144.969123,1,unit,VIC494,VIC132,Melbourne
2/19/2020,575000,Murrumbeena,Melbourne,VIC,-37.89549421,145.0763528,2,unit,VIC1845,VIC89,Glen
2/19/2020,340000,Carlton,Melbourne,VIC,-37.80570028,144.962455,1,unit,VIC494,VIC132,Melbourne
2/19/2020,450000,Melbourne,Melbourne,VIC,-37.81145799,144.9608467,2,unit,VIC1634,VIC107,Melbourne
2/19/2020,448000,Fitzroy,Melbourne,VIC,-37.79794237,144.9812549,1,unit,VIC916,VIC115,Frankston
2/19/2020,448000,Fitzroy,Melbourne,VIC,-37.79794237,144.9812549,1,unit,VIC916,VIC115,Yarra
2/19/2020,600000,Cranbourne North,Melbourne,VIC,-38.0778282,145.3221935,4,house,VIC663,VIC127,Casey
2/19/2020,2015000,Fitzroy,Melbourne,VIC,-37.80131445,144.9763916,3,unit,VIC916,VIC115,Frankston
2/19/2020,2015000,Fitzroy,Melbourne,VIC,-37.80131445,144.9763916,3,unit,VIC916,VIC115,Yarra
2/19/2020,720000,Endeavour Hills,Melbourne,VIC,-37.979136,145.272606,4,house,VIC864,VIC127,Casey
2/19/2020,567850,Caulfield North,Melbourne,VIC,-37.87800301,145.0329328,2,unit,VIC522,VIC89,Glen
2/19/2020,295000,Caulfield North,Melbourne,VIC,-37.880101,145.034642,1,unit,VIC522,VIC89,Glen
2/19/2020,525000,Hampton Park,Melbourne,VIC,-38.034256,145.257571,3,house,VIC1125,VIC127,Casey
2/19/2020,470000,Hampton Park,Melbourne,VIC,-38.025472,145.259545,3,house,VIC1125,VIC127,Casey
2/19/2020,705000,Highett,Melbourne,VIC,-37.9547362,145.0411325,2,townhouse,VIC1177,VIC98,Bayside
2/19/2020,425000,Glen Huntly,Melbourne,VIC,-37.88693883,145.0421254,2,unit,VIC1000,VIC89,Glen
2/19/2020,500000,Hampton Park,Melbourne,VIC,-38.024275,145.262672,3,house,VIC1125,VIC127,Casey
2/19/2020,700000,Edithvale,Melbourne,VIC,-38.041716,145.112141,2,townhouse,VIC842,VIC98,Kingston
2/19/2020,435000,Delahey,Melbourne,VIC,-37.714684,144.767817,3,house,VIC727,VIC168,Brimbank
2/19/2020,1053000,Croydon,Melbourne,VIC,-37.79314088,145.2776388,4,house,VIC680,VIC139,Maroondah
2/19/2020,785000,Croydon,Melbourne,VIC,-37.77289584,145.2997618,3,house,VIC680,VIC139,Maroondah
2/19/2020,610000,Craigieburn,Melbourne,VIC,-37.58140718,144.8982516,4,house,VIC660,VIC96,Hume
2/19/2020,350000,Craigieburn,Melbourne,VIC,-37.57002149,144.9169889,2,house,VIC660,VIC96,Hume
2/19/2020,504000,Mount Eliza,Melbourne,VIC,-38.18801855,145.0908585,2,unit,VIC1788,VIC125,Mornington
2/19/2020,570250,Mooroolbark,Melbourne,VIC,-37.77834458,145.3081586,2,townhouse,VIC1749,VIC129,Yarra
2/19/2020,610000,Hastings,Melbourne,VIC,-38.29460729,145.1866279,4,house,VIC1136,VIC125,Mornington
2/19/2020,720000,Ivanhoe,Melbourne,VIC,-37.76846314,145.0443143,2,unit,VIC1239,VIC165,Banyule
2/19/2020,445000,Wyndham Vale,Melbourne,VIC,-37.89778721,144.6054536,3,house,VIC2884,VIC95,Wyndham
2/19/2020,1905000,Kew East,Melbourne,VIC,-37.796446,145.058644,5,house,VIC1332,VIC167,Boroondara
2/19/2020,875000,Croydon,Melbourne,VIC,-37.803948,145.294597,3,townhouse,VIC680,VIC139,Maroondah
2/19/2020,380000,Frankston,Melbourne,VIC,-38.142283,145.159358,2,unit,VIC939,VIC88,Frankston
2/19/2020,545000,Truganina,Melbourne,VIC,-37.83909609,144.7349114,3,house,VIC2585,VIC176,Wyndham
2/19/2020,680000,Port Melbourne,Melbourne,VIC,-37.82855277,144.9427522,2,unit,VIC2103,VIC107,Port
2/19/2020,600000,Chirnside Park,Melbourne,VIC,-37.71929065,145.3045135,2,townhouse,VIC554,VIC129,Yarra
2/19/2020,505000,Southbank,Melbourne,VIC,-37.82515858,144.9627015,2,unit,VIC2319,VIC107,Port
2/19/2020,1340000,Diamond Creek,Melbourne,VIC,-37.659956,145.167611,4,house,VIC747,VIC106,Nillumbik
2/19/2020,645000,Somerville,Melbourne,VIC,-38.224228,145.160965,3,house,VIC2310,VIC125,Mornington
2/19/2020,987000,Pascoe Vale,Melbourne,VIC,-37.722979,144.933527,3,house,VIC2037,VIC131,Moreland
2/19/2020,941000,Langwarrin,Melbourne,VIC,-38.143387,145.213612,4,house,VIC1461,VIC88,Frankston
2/19/2020,645000,Glenroy,Melbourne,VIC,-37.709344,144.916143,2,house,VIC1037,VIC131,Moreland
2/19/2020,645000,Glenroy,Melbourne,VIC,-37.709344,144.916143,2,house,VIC1037,VIC131,Hume
2/19/2020,488000,Southbank,Melbourne,VIC,-37.8233897,144.9634642,1,unit,VIC2319,VIC107,Port
2/19/2020,800000,Springvale,Melbourne,VIC,-37.950609,145.156506,3,house,VIC2333,VIC91,Greater
2/19/2020,690000,Langwarrin,Melbourne,VIC,-38.14783,145.196558,5,house,VIC1461,VIC88,Frankston
2/19/2020,450000,Sunbury,Melbourne,VIC,-37.57868224,144.7251108,3,house,VIC2394,VIC96,Hume
2/19/2020,488000,Southbank,Melbourne,VIC,-37.8233897,144.9634642,1,unit,VIC2319,VIC107,Melbourne
2/19/2020,625000,Truganina,Melbourne,VIC,-37.86465438,144.7221021,4,house,VIC2585,VIC176,Wyndham
2/19/2020,684000,Chirnside Park,Melbourne,VIC,-37.748159,145.334764,4,house,VIC554,VIC129,Yarra
2/19/2020,450000,Melbourne,Melbourne,VIC,-37.81145799,144.9608467,2,unit,VIC1634,VIC107,Port
2/19/2020,505000,Southbank,Melbourne,VIC,-37.82515858,144.9627015,2,unit,VIC2319,VIC107,Melbourne
2/19/2020,580000,Mornington,Melbourne,VIC,-38.224087,145.05281,3,house,VIC1757,VIC125,Mornington
2/20/2020,520000,Doreen,Melbourne,VIC,-37.57850504,145.1262272,3,house,VIC774,VIC114,Nillumbik
2/20/2020,520000,Pascoe Vale South,Melbourne,VIC,-37.73484234,144.9373579,2,unit,VIC2038,VIC131,Moreland
2/20/2020,918888,Oakleigh South,Melbourne,VIC,-37.923038,145.106529,3,house,VIC1998,VIC98,Monash
2/20/2020,701000,Malvern East,Melbourne,VIC,-37.89034,145.0876539,2,unit,VIC1582,VIC109,Stonnington
2/20/2020,830000,Bundoora,Melbourne,VIC,-37.699233,145.063043,4,house,VIC399,VIC114,Whittlesea
2/20/2020,830000,Bundoora,Melbourne,VIC,-37.699233,145.063043,4,house,VIC399,VIC114,Banyule
2/20/2020,330000,Kealba,Melbourne,VIC,-37.732914,144.818477,3,unit,VIC1307,VIC168,Brimbank
2/20/2020,830000,Bundoora,Melbourne,VIC,-37.699233,145.063043,4,house,VIC399,VIC114,Darebin
2/20/2020,778000,Bundoora,Melbourne,VIC,-37.697001,145.065959,4,house,VIC399,VIC114,Whittlesea
2/20/2020,490000,Melbourne,Melbourne,VIC,-37.81069224,144.9608358,2,unit,VIC1634,VIC107,Port
2/20/2020,778000,Bundoora,Melbourne,VIC,-37.697001,145.065959,4,house,VIC399,VIC114,Banyule
2/20/2020,986500,Bentleigh East,Melbourne,VIC,-37.909157,145.081163,3,house,VIC215,VIC89,Glen
2/20/2020,702001,Sandringham,Melbourne,VIC,-37.953628,145.022686,2,unit,VIC2238,VIC116,Bayside
2/20/2020,685000,Mooroolbark,Melbourne,VIC,-37.767162,145.33192,3,house,VIC1749,VIC129,Yarra
2/20/2020,490000,Melbourne,Melbourne,VIC,-37.81069224,144.9608358,2,unit,VIC1634,VIC107,Melbourne
2/20/2020,250000,Chelsea,Melbourne,VIC,-38.055967,145.125874,1,house,VIC535,VIC98,Kingston
2/20/2020,616000,Melbourne,Melbourne,VIC,-37.82042051,144.9564901,2,unit,VIC1634,VIC107,Melbourne
2/20/2020,1475000,Cheltenham,Melbourne,VIC,-37.970763,145.041868,3,house,VIC537,VIC98,Bayside
2/20/2020,801800,Dandenong North,Melbourne,VIC,-37.942751,145.213203,4,house,VIC706,VIC91,Greater
2/20/2020,729000,Dandenong North,Melbourne,VIC,-37.955287,145.206162,4,house,VIC706,VIC91,Greater
2/20/2020,950000,Cheltenham,Melbourne,VIC,-37.963545,145.068058,3,house,VIC537,VIC98,Kingston
2/20/2020,950000,Cheltenham,Melbourne,VIC,-37.963545,145.068058,3,house,VIC537,VIC98,Bayside
2/20/2020,620000,Hoppers Crossing,Melbourne,VIC,-37.862099,144.707135,3,house,VIC1195,VIC95,Wyndham
2/20/2020,580000,Mernda,Melbourne,VIC,-37.59215317,145.0830737,4,house,VIC1653,VIC114,Whittlesea
2/20/2020,477000,Caroline Springs,Melbourne,VIC,-37.740251,144.7318239,3,townhouse,VIC499,VIC176,Melton
2/20/2020,448000,Caroline Springs,Melbourne,VIC,-37.7338013,144.7461518,3,townhouse,VIC499,VIC176,Melton
2/20/2020,1725000,Northcote,Melbourne,VIC,-37.77148688,145.0043229,4,house,VIC1967,VIC170,Darebin
2/20/2020,1475000,Cheltenham,Melbourne,VIC,-37.970763,145.041868,3,house,VIC537,VIC98,Kingston
2/20/2020,417000,Officer,Melbourne,VIC,-38.05993116,145.4376955,3,townhouse,VIC2002,VIC161,Cardinia
2/20/2020,850000,Fitzroy,Melbourne,VIC,-37.80233985,144.9761915,2,unit,VIC916,VIC115,Yarra
2/20/2020,655000,Yarra Junction,Melbourne,VIC,-37.78590283,145.6205054,4,house,VIC2912,VIC129,Yarra
2/20/2020,573500,Truganina,Melbourne,VIC,-37.84622219,144.7411789,4,house,VIC2585,VIC176,Wyndham
2/20/2020,480000,Truganina,Melbourne,VIC,-37.82067745,144.7188797,4,house,VIC2585,VIC176,Wyndham
2/20/2020,275000,Carlton,Melbourne,VIC,-37.80550543,144.9633599,3,unit,VIC494,VIC132,Melbourne
2/20/2020,666666,Rosebud,Melbourne,VIC,-38.37023851,144.9173276,3,house,VIC2199,VIC125,Mornington
2/20/2020,630000,Altona Meadows,Melbourne,VIC,-37.87447263,144.7671403,3,house,VIC35,VIC97,Hobsons
2/20/2020,820000,Rosebud,Melbourne,VIC,-38.360943,144.886944,4,house,VIC2199,VIC125,Mornington
2/20/2020,1672000,Donvale,Melbourne,VIC,-37.79339075,145.1724776,3,unit,VIC769,VIC141,Manningham
2/20/2020,520000,Doreen,Melbourne,VIC,-37.57850504,145.1262272,3,house,VIC774,VIC114,Whittlesea
2/20/2020,850000,Fitzroy,Melbourne,VIC,-37.80233985,144.9761915,2,unit,VIC916,VIC115,Frankston
2/20/2020,1625000,Ormond,Melbourne,VIC,-37.9056785,145.0280185,3,townhouse,VIC2012,VIC89,Glen
2/20/2020,470000,Doveton,Melbourne,VIC,-37.996198,145.23335,3,house,VIC778,VIC127,Casey
2/20/2020,1401500,Ormond,Melbourne,VIC,-37.89936099,145.035838,4,townhouse,VIC2012,VIC89,Glen
2/20/2020,180000,Melbourne,Melbourne,VIC,-37.80447427,144.9582027,1,unit,VIC1634,VIC107,Port
2/20/2020,180000,Melbourne,Melbourne,VIC,-37.80447427,144.9582027,1,unit,VIC1634,VIC107,Melbourne
2/20/2020,400000,Melbourne,Melbourne,VIC,-37.8111063,144.9714699,1,unit,VIC1634,VIC107,Port
2/20/2020,400000,Melbourne,Melbourne,VIC,-37.8111063,144.9714699,1,unit,VIC1634,VIC107,Melbourne
2/20/2020,295000,Melbourne,Melbourne,VIC,-37.81327806,144.9518268,2,unit,VIC1634,VIC107,Port
2/20/2020,295000,Melbourne,Melbourne,VIC,-37.81327806,144.9518268,2,unit,VIC1634,VIC107,Melbourne
2/20/2020,620000,Melbourne,Melbourne,VIC,-37.8106088,144.9645798,2,unit,VIC1634,VIC107,Port
2/20/2020,620000,Melbourne,Melbourne,VIC,-37.8106088,144.9645798,2,unit,VIC1634,VIC107,Melbourne
2/20/2020,700700,Mooroolbark,Melbourne,VIC,-37.787898,145.3286428,3,house,VIC1749,VIC129,Yarra
2/20/2020,661000,Sydenham,Melbourne,VIC,-37.690923,144.758914,4,house,VIC2417,VIC168,Brimbank
2/20/2020,715500,Berwick,Melbourne,VIC,-38.0668453,145.3312975,4,house,VIC224,VIC127,Casey
2/20/2020,740000,Berwick,Melbourne,VIC,-38.052716,145.350189,4,house,VIC224,VIC127,Casey
2/20/2020,1100000,Burwood East,Melbourne,VIC,-37.856714,145.142788,4,house,VIC427,VIC136,Whitehorse
2/20/2020,698000,Noble Park,Melbourne,VIC,-37.974428,145.161159,3,house,VIC1948,VIC91,Greater
2/20/2020,1672000,Donvale,Melbourne,VIC,-37.79048616,145.1739516,3,unit,VIC769,VIC141,Manningham
2/20/2020,970000,Brighton,Melbourne,VIC,-37.90494579,144.9928369,3,unit,VIC336,VIC116,Bayside
2/20/2020,465000,Brighton,Melbourne,VIC,-37.921008,144.998424,1,unit,VIC336,VIC116,Bayside
2/20/2020,580000,Hastings,Melbourne,VIC,-38.314107,145.188717,4,house,VIC1136,VIC125,Mornington
2/20/2020,705000,Greensborough,Melbourne,VIC,-37.683496,145.105602,3,townhouse,VIC1096,VIC106,Nillumbik
2/20/2020,705000,Greensborough,Melbourne,VIC,-37.683496,145.105602,3,townhouse,VIC1096,VIC106,Banyule
2/20/2020,410000,Cheltenham,Melbourne,VIC,-37.958607,145.059879,2,unit,VIC537,VIC98,Bayside
2/20/2020,410000,Cheltenham,Melbourne,VIC,-37.958607,145.059879,2,unit,VIC537,VIC98,Kingston
2/20/2020,515000,Doveton,Melbourne,VIC,-37.985935,145.243047,3,house,VIC778,VIC127,Casey
2/20/2020,616000,Melbourne,Melbourne,VIC,-37.82042051,144.9564901,2,unit,VIC1634,VIC107,Port
2/20/2020,778000,Bundoora,Melbourne,VIC,-37.697001,145.065959,4,house,VIC399,VIC114,Darebin
2/20/2020,600000,Clyde North,Melbourne,VIC,-38.11510683,145.3210862,3,house,VIC580,VIC127,Casey
2/20/2020,550000,St Albans,Melbourne,VIC,-37.731785,144.787716,3,house,VIC2335,VIC168,Brimbank
2/20/2020,530000,Tarneit,Melbourne,VIC,-37.83861839,144.6442743,4,house,VIC2453,VIC95,Wyndham
2/20/2020,239000,Dromana,Melbourne,VIC,-38.33019422,144.9937338,3,townhouse,VIC783,VIC125,Mornington
2/20/2020,1352000,Carnegie,Melbourne,VIC,-37.89618093,145.0555183,3,house,VIC497,VIC89,Glen
2/20/2020,1210000,Mount Waverley,Melbourne,VIC,-37.8660855,145.138617,3,unit,VIC1811,VIC104,Monash
2/20/2020,460000,Ferntree Gully,Melbourne,VIC,-37.88148375,145.294377,2,unit,VIC908,VIC128,Knox
2/20/2020,315000,Cranbourne,Melbourne,VIC,-38.111351,145.285294,2,house,VIC661,VIC127,Casey
2/20/2020,440000,Richmond,Melbourne,VIC,-37.81266197,145.0093524,1,unit,VIC2167,VIC115,Melbourne
2/20/2020,440000,Richmond,Melbourne,VIC,-37.81266197,145.0093524,1,unit,VIC2167,VIC115,Greater
2/20/2020,440000,Richmond,Melbourne,VIC,-37.81266197,145.0093524,1,unit,VIC2167,VIC115,Yarra
2/20/2020,520000,Hampton Park,Melbourne,VIC,-38.024558,145.263554,4,house,VIC1125,VIC127,Casey
2/20/2020,1100000,Newport,Melbourne,VIC,-37.842212,144.891055,2,house,VIC1930,VIC97,Hobsons
2/20/2020,1400000,Northcote,Melbourne,VIC,-37.7781879,144.990673,4,townhouse,VIC1967,VIC170,Darebin
2/20/2020,1270000,Carnegie,Melbourne,VIC,-37.890517,145.065061,3,townhouse,VIC497,VIC89,Glen
2/20/2020,520000,Carrum Downs,Melbourne,VIC,-38.0913167,145.1975575,3,townhouse,VIC507,VIC88,Frankston
2/20/2020,528000,Taylors Hill,Melbourne,VIC,-37.71681043,144.7529736,3,townhouse,VIC2475,VIC176,Melton
2/20/2020,570000,Tarneit,Melbourne,VIC,-37.870977,144.66298,4,house,VIC2453,VIC95,Wyndham
2/20/2020,847500,Avondale Heights,Melbourne,VIC,-37.750872,144.85596,3,house,VIC88,VIC121,Moonee
2/20/2020,450000,Moonee Ponds,Melbourne,VIC,-37.771862,144.924969,2,unit,VIC1736,VIC121,Moonee
2/20/2020,637500,Capel Sound,Melbourne,VIC,-38.36828206,144.8627542,3,townhouse,VIC3009,VIC125,Mornington
2/20/2020,620000,Sunbury,Melbourne,VIC,-37.588193,144.703269,4,house,VIC2394,VIC96,Hume
2/20/2020,716000,Springvale,Melbourne,VIC,-37.959969,145.158071,4,townhouse,VIC2333,VIC91,Greater
2/20/2020,840470,Keilor Downs,Melbourne,VIC,-37.7237195,144.8079971,4,townhouse,VIC1310,VIC168,Brimbank
2/20/2020,652000,Sunbury,Melbourne,VIC,-37.585676,144.696182,3,house,VIC2394,VIC96,Hume
2/20/2020,687000,Sunbury,Melbourne,VIC,-37.56021644,144.7016076,4,house,VIC2394,VIC96,Hume
2/20/2020,265000,Brunswick West,Melbourne,VIC,-37.752081,144.934182,1,unit,VIC363,VIC131,Moreland
2/20/2020,649900,Rosebud,Melbourne,VIC,-38.3899471,144.926761,3,unit,VIC2199,VIC125,Mornington
2/20/2020,850000,Doncaster,Melbourne,VIC,-37.78680227,145.1193492,3,townhouse,VIC766,VIC141,Manningham
2/20/2020,515000,Delahey,Melbourne,VIC,-37.714621,144.772085,3,house,VIC727,VIC168,Brimbank
2/20/2020,585000,Boronia,Melbourne,VIC,-37.866165,145.28653,2,unit,VIC304,VIC128,Knox
2/20/2020,692500,Frankston,Melbourne,VIC,-38.140266,145.163187,3,house,VIC939,VIC88,Frankston
2/20/2020,309000,Brunswick West,Melbourne,VIC,-37.76070493,144.9408327,1,unit,VIC363,VIC131,Moreland
2/20/2020,465000,Tullamarine,Melbourne,VIC,-37.69031016,144.8734563,2,house,VIC2588,VIC168,Hume
2/20/2020,585000,Frankston,Melbourne,VIC,-38.15716,145.129916,3,house,VIC939,VIC88,Frankston
2/20/2020,735000,Abbotsford,Melbourne,VIC,-37.7992116,145.0010544,2,unit,VIC2,VIC115,Yarra
2/20/2020,751600,Frankston,Melbourne,VIC,-38.174866,145.15314,4,house,VIC939,VIC88,Frankston
2/20/2020,521000,Sunbury,Melbourne,VIC,-37.59331064,144.7010885,3,house,VIC2394,VIC96,Hume
2/20/2020,650000,Glenroy,Melbourne,VIC,-37.701316,144.905083,3,house,VIC1037,VIC131,Hume
2/20/2020,490000,Ringwood East,Melbourne,VIC,-37.81233563,145.2442881,2,unit,VIC2172,VIC139,Maroondah
2/20/2020,800000,Macleod,Melbourne,VIC,-37.72657092,145.0748995,3,townhouse,VIC1559,VIC170,Banyule
2/20/2020,415000,Clayton,Melbourne,VIC,-37.919348,145.115652,2,unit,VIC567,VIC104,Monash
2/20/2020,645000,St Kilda East,Melbourne,VIC,-37.86266583,144.992517,2,unit,VIC2347,VIC89,Glen
2/20/2020,340000,Dandenong North,Melbourne,VIC,-37.966022,145.206726,2,unit,VIC706,VIC91,Greater
2/20/2020,155000,Clayton,Melbourne,VIC,-37.91739808,145.1432862,1,unit,VIC567,VIC104,Monash
2/20/2020,622500,Toorak,Melbourne,VIC,-37.848787,145.009561,2,unit,VIC2550,VIC109,Stonnington
2/20/2020,510000,Narre Warren,Melbourne,VIC,-38.0428302,145.3089851,3,house,VIC1889,VIC127,Casey
2/20/2020,736000,Keysborough,Melbourne,VIC,-38.00335393,145.1535708,3,townhouse,VIC1334,VIC91,Greater
2/20/2020,600000,Narre Warren,Melbourne,VIC,-38.031273,145.309368,3,house,VIC1889,VIC127,Casey
2/20/2020,635000,Keysborough,Melbourne,VIC,-38.00356874,145.1674313,2,townhouse,VIC1334,VIC91,Greater
2/20/2020,615000,Lynbrook,Melbourne,VIC,-38.048077,145.25717,4,house,VIC1549,VIC127,Casey
2/20/2020,695000,Rye,Melbourne,VIC,-38.384909,144.805916,3,house,VIC2222,VIC125,Mornington
2/20/2020,580000,Wollert,Melbourne,VIC,-37.60343057,144.997165,4,house,VIC2821,VIC114,Whittlesea
2/20/2020,950000,Pascoe Vale South,Melbourne,VIC,-37.735041,144.933249,3,house,VIC2038,VIC131,Moreland
2/20/2020,621500,Pascoe Vale South,Melbourne,VIC,-37.739164,144.94752,2,house,VIC2038,VIC131,Moreland
2/20/2020,645000,St Kilda East,Melbourne,VIC,-37.86266583,144.992517,2,unit,VIC2347,VIC89,Port
2/20/2020,650000,Glenroy,Melbourne,VIC,-37.701316,144.905083,3,house,VIC1037,VIC131,Moreland
2/20/2020,760000,Eltham,Melbourne,VIC,-37.7234827,145.1500463,3,unit,VIC858,VIC106,Nillumbik
2/20/2020,725111,Springvale South,Melbourne,VIC,-37.970003,145.159471,3,house,VIC2334,VIC91,Greater
2/20/2020,1001000,Coburg,Melbourne,VIC,-37.73676315,144.9496552,3,townhouse,VIC593,VIC131,Moreland
2/20/2020,630000,Chadstone,Melbourne,VIC,-37.87580012,145.0930547,3,unit,VIC527,VIC104,Monash
2/20/2020,431000,Dandenong,Melbourne,VIC,-37.99426535,145.2122012,3,unit,VIC705,VIC91,Greater
2/20/2020,720000,Seabrook,Melbourne,VIC,-37.88430468,144.7558424,4,house,VIC2251,VIC97,Hobsons
2/20/2020,665000,Seabrook,Melbourne,VIC,-37.883168,144.757456,3,house,VIC2251,VIC97,Hobsons
2/20/2020,1252000,Mulgrave,Melbourne,VIC,-37.93293,145.203895,5,house,VIC1823,VIC104,Monash
2/20/2020,380000,Moorabbin,Melbourne,VIC,-37.936433,145.038945,1,unit,VIC1740,VIC98,Kingston
2/20/2020,860000,Chadstone,Melbourne,VIC,-37.87787377,145.1073906,3,unit,VIC527,VIC104,Monash
2/20/2020,516000,Rye,Melbourne,VIC,-38.383244,144.807443,2,house,VIC2222,VIC125,Mornington
2/20/2020,1050000,Eltham North,Melbourne,VIC,-37.69194,145.136666,5,house,VIC859,VIC106,Banyule
2/20/2020,679000,Rye,Melbourne,VIC,-38.380128,144.79364,4,house,VIC2222,VIC125,Mornington
2/20/2020,1050000,Eltham North,Melbourne,VIC,-37.69194,145.136666,5,house,VIC859,VIC106,Nillumbik
2/20/2020,380000,Moorabbin,Melbourne,VIC,-37.936433,145.038945,1,unit,VIC1740,VIC98,Glen
2/20/2020,459500,Hawthorn,Melbourne,VIC,-37.82847986,145.0333949,1,unit,VIC1143,VIC167,Boroondara
2/20/2020,380000,Moorabbin,Melbourne,VIC,-37.936433,145.038945,1,unit,VIC1740,VIC98,Bayside
2/20/2020,765000,Watsonia,Melbourne,VIC,-37.70886658,145.0833268,3,house,VIC2725,VIC165,Banyule
